#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
66,"Into The Lungs Of Hell - Remastered 2004","Megadeth",37,89,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","So Far, So Good...So What! (Expanded Edition - Remastered)",1988-01-26,03:22,36,98,0,78,15,0,20,-4,D Major,4,2023-12-26,7hriWWyB26C1mgdnn6pbgm,"Capitol Records",10B,,https://i.scdn.co/image/ab67616d00004851e949e0e6c9eac438a68f5b37
67,"Reckoning Day - Remastered 2004","Megadeth",48,120,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Youthanasia (Expanded Edition - Remastered)",1994-10-28,04:34,57,94,0,9,43,0,10,-5,G#/A♭ Minor,4,2023-12-26,1Bw7kDeY4ZPfUo5UY18tOO,"Capitol Records",1A,,https://i.scdn.co/image/ab67616d000048513171798d5cfc745f0ba24c84
68,"Ponpon Shit","Namakopuri,Us Cracks",51,150,"","","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",2020-12-18,03:34,71,90,49,0,57,0,10,-4,F#/G♭ Minor,4,2023-12-26,2uzsW4vQN4rszPFntOTXPk,"Lakeshore Records",11A,https://p.scdn.co/mp3-preview/e4d2f8a89008a0acec9924b1fa6312b5d375e113?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a91a5b301baac1f46e6f30eb
69,"Sweating Bullets - Remastered 2004","Megadeth",63,70,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Countdown To Extinction (Expanded Edition - Remastered)",1992-07-14,05:27,33,86,0,1,65,10,20,-7,E Minor,3,2023-12-26,6i7IXg8j7ZngiEOgBYjkhw,"Capitol Records",9A,,https://i.scdn.co/image/ab67616d000048517b178f928742be1492c6fba2
70,"Mortal Reminder","Pentakill",56,160,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:03,41,96,0,0,34,0,10,-5,F Minor,4,2023-12-26,2hMng3Va9y65zNzKefarHh,"Riot Games",4A,https://p.scdn.co/mp3-preview/35e7d32e74ef25bd69960a5543087d6a8684f47e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
71,"Black Dog","SAMURAI",57,120,"","","Black Dog",2020-11-14,04:23,62,84,7,0,27,0,20,-6,G Minor,4,2023-12-26,5Ln8eNkYC9to99zsPEZbS2,"CD PROJEKT RED",6A,https://p.scdn.co/mp3-preview/54265dd433b1daceb7b774145b1e8b7d817da038?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851abc582ca0658c738dd558c22
72,"Never Fade Away","SAMURAI,Refused",63,144,"hardcore punk, post-hardcore, swedish hardcore, swedish post-hardcore, umea hardcore, vegan straight edge","Metal, Rock","Never Fade Away",2019-08-23,03:10,60,96,0,0,69,0,30,-4,C Major,4,2023-12-26,1AslaQYl1cMb1ItQKmtJer,"CD PROJEKT RED",8B,https://p.scdn.co/mp3-preview/b88d97795dddf43005bd5d2c80b6572ad59a0638?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485128973e4f8f72ac6a33de98a8
73,"1000 Times Goodbye","Megadeth",15,157,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","The World Needs a Hero",2001-05-14,06:25,54,94,0,52,41,0,10,-3,F#/G♭ Minor,4,2023-12-26,2S62u9h7ea1zxstVQWFaA5,"Sanctuary Records",11A,,https://i.scdn.co/image/ab67616d000048515545e351774a756c377ea0ee
74,"Crush 'Em - Remastered","Megadeth",37,118,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Risk (Expanded Edition - Remastered)",1999-08-31,04:54,55,83,0,0,38,0,50,-5,F Major,4,2023-12-26,6q1aLwkZm2f36t1yr9JMVn,"Capitol Records",7B,,https://i.scdn.co/image/ab67616d00004851e3cad5e9f4f92df63716bc33
75,"Head Crusher - 2019 - Remaster","Megadeth",9,152,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Endgame (2019 - Remaster)",2009-09-15,03:26,36,99,0,48,51,0,0,-3,B Minor,4,2023-12-26,1A5EO138XQOeRAuUFdNWuW,"Echo",10A,,https://i.scdn.co/image/ab67616d00004851064169b45c86ce9fc06c6983
76,"Sin - Remastered 2004 / Remixed","Megadeth",34,126,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Cryptic Writings (Expanded Edition - Remastered)",1997-06-17,03:05,60,94,0,2,72,0,40,-4,A Major,4,2023-12-26,3Y9JyNydPA5XBsN0fsclWI,"Capitol Records",11B,,https://i.scdn.co/image/ab67616d0000485176eff96fd2e3f9df3e71b276
77,"Sleepwalker","Megadeth",17,175,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","United Abominations",2007-05-08,05:53,40,99,0,67,47,0,10,-4,B Major,4,2023-12-26,7zQujFmhSNniiymfiybEak,"The End Records",1B,,https://i.scdn.co/image/ab67616d00004851f8d2a46132326995fa82d8ca
78,"The Rebel Path","P.T. Adamczyk",62,90,"video game music","Classical","Cyberpunk 2077 - Original Score",2020-12-11,04:10,41,57,0,13,34,0,0,-7,A Major,4,2023-12-26,3m8UfZwPMMbiWfGR8Lg2cR,"CD PROJEKT RED",11B,https://p.scdn.co/mp3-preview/4886b01cc9051636b983c7138f73fcd9104c404f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca593ba6b61b7a164ae408b9
79,"Omae Wa Mou","deadman 死人",0,93,"","","Omae Wa Mou",2017-09-22,01:53,73,74,13,76,72,0,10,-12,G Major,4,2023-12-26,2ujDy4LjQOTm2hOQdO2r71,"deadman 死人",9B,,https://i.scdn.co/image/ab67616d00004851f4c45e256abe33e77e0e0e2a
80,"E-GIRLS ARE RUINING MY LIFE!","CORPSE,Savage Ga$p",69,85,"pov: indie, aesthetic rap","Hip Hop, Pop","E-GIRLS ARE RUINING MY LIFE!",2020-09-25,01:45,61,94,0,0,39,10,10,-7,C♯/D♭ Major,4,2023-12-26,7bCfHiRcfUjG0YVVNUL7Ve,"CORPSE",3B,https://p.scdn.co/mp3-preview/0473c276307af482c02ed85ee078f4c495807152?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513cfbb809971b6da51daf254e
81,"Summer Nights","SIAMES,Barbie Williams",55,100,"pop argentino, ","Latin","HOME",2020-03-13,03:35,62,81,0,0,40,0,10,-5,A Minor,4,2023-12-26,6zRBNkFmcNLgb3mOLmUK8i,"SIAMÉS",8A,https://p.scdn.co/mp3-preview/81ad6a9bbacc9d79c993d2db6e3ae23a73d97573?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516031abc846e4815d43383665
82,"Cat Girls Are Ruining My Life!","CORPSE",59,164,"pov: indie","Pop","Cat Girls Are Ruining My Life!",2020-03-11,01:37,64,88,1,0,52,40,30,-7,C♯/D♭ Major,4,2023-12-26,4SPBwOTXgku4QvmRtMEGfW,"CORPSE",3B,https://p.scdn.co/mp3-preview/c9121cfdba4324861d3da998f5b8b66fad90883d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d7dbbf08f76cc521763bb128
83,"Say So - Japanese Version","Rainych",0,111,"city pop","Pop","Say So (Japanese Version)",2020-03-31,04:02,73,67,78,0,71,0,20,-7,D Major,4,2023-12-26,6HibhGOvkFN74gWRTr6w2i,"Rainych",10B,,https://i.scdn.co/image/ab67616d000048511599d68a069d587cf16dbace
84,"il vento d'oro","Yugo Kanno",64,135,"anime score, japanese soundtrack","Pop, Easy listening","JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture",2018-12-19,04:55,49,92,1,13,58,10,0,-5,B Major,4,2023-12-26,17VP4tofJ3evJbtY8Tk1Qi,"ワーナー ブラザース ジャパン",1B,https://p.scdn.co/mp3-preview/1f6889b5204e418e9977095978485d63c7eb88c0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ee07b239264db04dcf5148cd
85,"Eternal Youth","RŮDE",66,140,"japanese chillhop, rochester mn indie","Electronic, Pop","Eternal Youth",2017-08-07,03:25,66,49,3,90,5,0,20,-8,F#/G♭ Major,4,2023-12-26,0ytvsZOerGzUWfHXVT2Sgy,"Chill Squad",2B,https://p.scdn.co/mp3-preview/382362d729212567cb7c9048c89807a5f31a0c19?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851097f3d06dd8726a91f526e21
86,"Thick Niggas and Anime Tiddies","Dbangz",0,136,"meme rap","Hip Hop","Thick Niggas and Anime Tiddies",2017-08-12,01:30,90,45,20,0,74,40,10,-9,C♯/D♭ Major,4,2023-12-26,5Cax3xGAakyANy1tFZZ5Yv,"PIVTL Projects",3B,,https://i.scdn.co/image/ab67616d00004851cf242f299d9a576ff3914248
87,"Mother Russia - 2015 Remaster","Iron Maiden",38,94,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","No Prayer for the Dying (2015 Remaster)",1990-10-01,05:32,30,86,37,6,39,0,10,-5,D Minor,4,2023-12-26,3Uv2Xkby0GhGa2KswJ4sTg,"Parlophone UK",7A,https://p.scdn.co/mp3-preview/b22982f97c424ed7072add91a6986f4899c16b81?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e5fe26265c3d9a8284e45bf4
88,"Walk","Pantera",75,118,"alternative metal, groove metal, hard rock, metal, nu metal, old school thrash, rock, texas metal","Metal, Rock","Vulgar Display of Power",1992-02-21,05:15,43,70,0,0,70,0,0,-8,C♯/D♭ Minor,4,2023-12-26,7fcfNW0XxTWlwVlftzfDOR,"Atlantic Records",12A,https://p.scdn.co/mp3-preview/4d003a5b7df1dc79fb42d88a6993066729f07be9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851347c0a40c1e3f0c890a6d9d6
89,"The Trooper - 2015 Remaster","Iron Maiden",75,160,"alternative metal, hard rock, metal, nwobhm, rock","Metal, Rock","Piece of Mind (2015 Remaster)",1983-00-00,04:12,28,91,3,1,67,0,30,-5,E Minor,4,2023-12-26,4OROzZUy6gOWN4UGQVaZMF,"Parlophone UK",9A,https://p.scdn.co/mp3-preview/44ed0e1d3b2183b4e3a3c0413a47b92ff9b0a485?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512277d1a849a63c7075ec38ff
90,"Raining Blood","Slayer",66,87,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Reign In Blood (Expanded)",1986-01-01,04:15,23,100,0,39,4,10,10,-4,A#/B♭ Minor,4,2023-12-26,4fiOTntQKr24p07FvQDHZE,"American Recordings Catalog P&D",3A,,https://i.scdn.co/image/ab67616d000048511530f31c8d4197777b70ee5d
91,"Painkiller","Judas Priest",68,103,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Painkiller",1990-09-26,06:05,44,99,0,8,10,10,20,-5,C♯/D♭ Minor,4,2023-12-26,0L7zm6afBEtrNKo6C6Gj08,"Columbia",12A,https://p.scdn.co/mp3-preview/76077b7e2bce60eeb7eaffd6bcf96186b4557d33?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160db4ca924d17bc6754e89aa
92,"Kings of Metal","Manowar",58,132,"comic metal, hard rock, metal, power metal, speed metal, us power metal","Metal, Rock","Kings of Metal",1988-11-01,03:43,57,88,0,0,70,0,10,-13,A Major,4,2023-12-26,28TcG73tbc4iGrGBFjiBnR,"Atlantic Records",11B,https://p.scdn.co/mp3-preview/1126c42548cece0908391f47f24a20c1b252ac5c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165a0487dad311837ea91129e
93,"Radio","Rammstein",70,132,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte","Metal, Rock","Rammstein",2019-05-17,04:37,65,89,0,0,76,0,10,-5,C Minor,4,2023-12-26,5vZ4IeUenK2cHub2d7yfWk,"Rammstein",5A,,https://i.scdn.co/image/ab67616d0000485102add2c77fb6999e311a3248
94,"Elysian Fields - Remastered 2004","Megadeth",41,130,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Youthanasia (Expanded Edition - Remastered)",1994-10-28,04:02,46,92,0,0,38,0,0,-4,C♯/D♭ Major,4,2023-12-26,4lU7OMm9xWPNjusCWVJcPY,"Capitol Records",3B,,https://i.scdn.co/image/ab67616d000048513171798d5cfc745f0ba24c84
95,"A Tout Le Monde - Remastered 2004","Megadeth",68,203,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Youthanasia (Expanded Edition - Remastered)",1994-10-28,04:22,27,75,0,0,26,0,10,-5,F Minor,4,2023-12-26,6olS0TmHmsGr0hXtcBsiVM,"Capitol Records",4A,,https://i.scdn.co/image/ab67616d000048513171798d5cfc745f0ba24c84
96,"Fade To Black - Remastered","Metallica",69,114,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Ride The Lightning (Deluxe / Remastered)",1984-07-26,06:57,26,92,0,23,28,10,10,-7,G Major,4,2023-12-26,5nekfiTN45vlxG0eNJQQye,"Blackened Recordings / Universal Music",9B,,https://i.scdn.co/image/ab67616d0000485196a926d07aea417327ea024a
97,"A Like Supreme","SAMURAI",57,147,"","","A Like Supreme",2020-08-10,03:48,34,95,5,0,36,10,0,-6,C Major,4,2023-12-26,4SxtjfUfvCe4NoeDAY0YhF,"CD PROJEKT RED",8B,https://p.scdn.co/mp3-preview/6bd018ee87f4459af2e14443db3f9e08447abcc8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510f30b39ac0a8eb33baac133e
98,"The Ballad Of Buck Ravers","SAMURAI",56,96,"","","The Ballad Of Buck Ravers",2020-06-29,04:28,60,94,0,0,32,0,30,-4,A Minor,4,2023-12-26,4QFsfUVgZesJCJ7jQXCXZ4,"CD PROJEKT RED",8A,https://p.scdn.co/mp3-preview/28f710d3b544b1505d7afd36c0234b1ff9bb361e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bee20ade21cc6c33fecdd818
99,"Chippin' In","SAMURAI,Refused",62,87,"hardcore punk, post-hardcore, swedish hardcore, swedish post-hardcore, umea hardcore, vegan straight edge","Metal, Rock","Chippin' In",2019-07-02,03:33,56,94,1,0,39,0,10,-4,D Major,4,2023-12-26,0UHxkkgI5GfV0XBRA1rqfe,"CD PROJEKT RED",10B,https://p.scdn.co/mp3-preview/c899af4f06ede1c5dcb2f128219887030de40620?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f8dd5fc34bba04b04a7f160c
100,"Hardwired","Metallica",64,186,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Hardwired…To Self-Destruct (Deluxe)",2016-11-18,03:09,13,99,0,0,53,0,20,-3,B Major,4,2023-12-26,0QV3swr7L8MZr72lL2izV1,"Blackened Recordings / Universal Music",1B,,https://i.scdn.co/image/ab67616d00004851ee498e8074b8df8e375abe04
101,"Master Of Puppets","Metallica",78,105,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Master Of Puppets (Remastered)",1986-03-03,08:35,54,84,0,43,56,0,10,-9,E Minor,4,2023-12-26,2MuWTIM3b0YEAskbeeFE1i,"Blackened Recordings / Universal Music",9A,,https://i.scdn.co/image/ab67616d00004851668e3aca3167e6e569a9aa20
102,"One","Metallica",74,102,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","...And Justice For All",1988-08-25,07:27,44,70,0,9,41,0,10,-9,G Major,3,2023-12-26,5IX4TbIR5mMHGE4wiWwKW0,"Blackened Recordings / Universal Music",9B,,https://i.scdn.co/image/ab67616d000048517c05e69390ab7c628a83cee7
103,"Symphony Of Destruction","Megadeth",69,140,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Countdown To Extinction (Expanded Edition - Remastered)",1992-07-14,04:06,61,89,0,9,51,0,0,-5,E Minor,4,2023-12-26,51TG9W3y9qyO8BY5RXKgnZ,"Capitol Records",9A,,https://i.scdn.co/image/ab67616d000048517b178f928742be1492c6fba2
104,"V","Marcin Przybyłowicz",57,90,"orchestral soundtrack, video game music","Classical","Cyberpunk 2077 - Original Score",2020-12-11,02:34,41,81,1,98,14,0,10,-7,F Major,4,2023-12-26,2u1FWVxAb16qbgwPgygAdj,"CD PROJEKT RED",7B,https://p.scdn.co/mp3-preview/1981579e1e2d98f746284f658801558f3970989a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ca593ba6b61b7a164ae408b9
105,"Hole In The Sun (feat. COS & Conway) [From Cyberpunk 2077]","Point Break Candy,Raney Shockne,COS,Conway",42,90,"bardcore, ","Folk/Acoustic","Hole In The Sun (feat. COS & Conway) [From Cyberpunk 2077]",2020-09-04,03:28,62,91,0,0,64,10,20,-4,C♯/D♭ Major,4,2023-12-26,4zD2ASESOEE7WgTgsz6sif,"Lakeshore Records",3B,https://p.scdn.co/mp3-preview/85c99b91049ad8552682fd506db9a2a19a5a85ec?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485138f39ef212371a397f740cbd
106,"Welcome to Night City - Instrumental","Head Splitter",0,200,"dark clubbing","Electronic","Cyberpunk 2077 Fanmade Soundtrack Vol. I",2019-01-08,04:00,35,48,4,75,3,0,10,-10,G#/A♭ Major,4,2023-12-26,2dJ4B4AFU8BzwZRzdvkTv8,"HEAD SPLITTER",4B,,https://i.scdn.co/image/ab67616d00004851276a4a7afac32372faeeae16
107,"Peace Sells - 2004 Remaster","Megadeth",59,138,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Peace Sells...But Who's Buying? (Expanded Edition - Remastered)",1986-00-00,04:02,30,92,0,26,70,10,50,-4,B Minor,4,2023-12-26,3090goAxG6IlpCifA8m9xB,"Capitol Records",10A,,https://i.scdn.co/image/ab67616d000048518fc06398d8852596d4981252
108,"Kaer Morhen","Marcin Przybyłowicz",56,140,"orchestral soundtrack, video game music","Classical","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,02:35,40,33,80,88,6,0,10,-13,D Minor,4,2023-12-26,761SMhVKJlJlUCUveNcq1m,"CD PROJEKT RED",7A,https://p.scdn.co/mp3-preview/31b85d4531fc58d8175b46447052b042ea6ff08b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
109,"...Steel For Humans","Percival Schuttenbach,Marcin Przybyłowicz",51,140,"polish folk metal, polish metal, slavic folk metal, slavic metal, orchestral soundtrack, video game music","Classical, Metal","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,01:27,49,79,16,0,40,0,10,-8,A#/B♭ Major,4,2023-12-26,1asBfrlvpH0Brn6xcD7yms,"CD PROJEKT RED",6B,https://p.scdn.co/mp3-preview/1321f0d9553d812ba98a54295df4827732fbb16e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
110,"Silver For Monsters...","Percival Schuttenbach,Marcin Przybyłowicz",53,90,"polish folk metal, polish metal, slavic folk metal, slavic metal, orchestral soundtrack, video game music","Classical, Metal","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,02:19,52,91,8,0,33,0,0,-6,D Major,4,2023-12-26,1e6i6WC1SW5w6e5u5izQ19,"CD PROJEKT RED",10B,https://p.scdn.co/mp3-preview/7aead14387498e4dd432da34d24bdd6789249bd0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
111,"The Possesion Of Jarl Udalryk","Marcin Przybyłowicz",38,100,"orchestral soundtrack, video game music","Classical","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,03:22,29,51,35,92,5,0,10,-13,A#/B♭ Major,4,2023-12-26,1SoyOLhVSo2fWJaeyEhMaC,"CD PROJEKT RED",6B,https://p.scdn.co/mp3-preview/0a91525083829fb52fe693a9cc4fcf8f9b118a58?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
112,"Drink Up, There's More!","Percival Schuttenbach",48,140,"polish folk metal, polish metal, slavic folk metal, slavic metal","Metal","The Witcher 3: Wild Hunt (Original Game Soundtrack)",2015-08-26,01:36,80,93,8,93,72,0,10,-13,A Minor,3,2023-12-26,773n5N7v7ZFhqpIc6vy7Wz,"CD PROJEKT RED",8A,https://p.scdn.co/mp3-preview/2ae6e3ca618618f72db96212c7334b4aa823a5d2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851df756f52b91b4dcd656760b0
113,"Lullaby Of Woe","Marcin Przybyłowicz",47,145,"orchestral soundtrack, video game music","Classical","Lullaby Of Woe",2015-08-26,02:30,38,7,91,0,13,0,10,-24,G Minor,3,2023-12-26,4SFcuHDFVPjBFSJwi2YcIr,"CD PROJEKT RED",6A,https://p.scdn.co/mp3-preview/e9ecae025d336809a95033c76a9591df0d68b668?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514cd2daf399c4b20bbb1af2a0
114,"Wolven Storm - English","Marcin Przybyłowicz",49,150,"orchestral soundtrack, video game music","Classical","Wolven Storm (English)",2015-08-26,03:18,55,8,96,0,59,0,0,-17,D Minor,4,2023-12-26,0zCqrZ8SEdkzSmhFlRTHlQ,"CD PROJEKT RED",7A,https://p.scdn.co/mp3-preview/7e983759bd9d2bc80adaae33de1e09d53e7ff82f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a92eb612aa570ed98157d55c
115,"MORE","K/DA,Madison Beer,(G)I-DLE,Lexie Liu,Jaira Burns,Seraphine,League of Legends",55,142,"k-pop girl group, pop, chinese electropop, alt z, speedrun, video game music","Pop, Electronic, Classical","ALL OUT",2020-11-06,03:37,66,79,0,0,20,0,30,-5,C♯/D♭ Minor,4,2023-12-26,6ZlvEI2HQC6R5TahN9Ffm4,"Riot Games",12A,https://p.scdn.co/mp3-preview/599b6ac6bbb6c0819407d7b5ece1d203669470c4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f2bf9685109a09bdc176fb43
116,"VILLAIN","K/DA,Madison Beer,Kim Petras,League of Legends",73,160,"k-pop girl group, pop, alt z, transpop, speedrun, video game music","Pop, Electronic, Classical","ALL OUT",2020-11-06,03:19,65,63,2,0,31,0,0,-6,F Minor,4,2023-12-26,3QSjVPObHxuAJc3E5nrjRn,"Riot Games",4A,https://p.scdn.co/mp3-preview/6576581dd8a026babb1bf71938da3acbe8511475?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f2bf9685109a09bdc176fb43
117,"DRUM GO DUM","K/DA,Wolftyla,Bekuh Boom,Aluna,League of Legends",66,175,"k-pop girl group, trap queen, dance pop, uk dance, speedrun, video game music","Pop, Electronic, R&B, Classical","ALL OUT",2020-11-06,03:20,61,94,1,4,40,0,0,-5,B Minor,4,2023-12-26,2JV5OBqTMW1F6PYOGZJatP,"Riot Games",10A,https://p.scdn.co/mp3-preview/2af0c3d612683aad6075e648ff87506a30d603a3?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f2bf9685109a09bdc176fb43
