#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
63,"Edge of Night","Pentakill,Jorn Lande",52,145,"melodic power metal, ","Metal","III: Lost Chapter",2021-09-08,04:49,37,90,2,0,19,0,0,-5,G Major,3,2024-01-05,3Ro1AMjH9qdY3ZTWfxIFpN,"Riot Games",9B,https://p.scdn.co/mp3-preview/03800c0b28daf11706fcba57cd8ce4b31734a507?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851271db82dc8ab36a58edb04d7
64,"Empty","Juice WRLD",10,78,"chicago rap, melodic rap, rap","Hip Hop","Death Race For Love",2019-03-08,04:08,75,56,8,0,45,0,10,-5,C Major,4,2024-01-05,41MCdlvXOl62B7Kv86Bb1v,"Grade A Productions/Interscope Records",8B,,https://i.scdn.co/image/ab67616d00004851af149eb4002f65f83afc63c4
65,"ASTROTHUNDER","Travis Scott",78,152,"hip hop, rap, slap house","Hip Hop, Electronic","ASTROWORLD",2018-08-03,02:22,70,46,14,0,29,0,10,-8,E Minor,4,2024-01-05,4MXhiYIRDMGAuvZc5IFTwC,"Cactus Jack / Epic",9A,https://p.scdn.co/mp3-preview/7400069aa1157e71455bf45fcbf29d897287b2a2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3
66,"Roses (with Juice WRLD feat. Brendon Urie)","benny blanco,Juice WRLD,Brendon Urie",63,147,"pop, chicago rap, melodic rap, rap, ","Hip Hop, Pop","Roses (with Juice WRLD feat. Brendon Urie)",2018-12-05,03:43,61,60,17,0,53,10,10,-7,G#/A♭ Major,4,2024-01-05,5YAP8zpqj1eIX88makBjDe,"Friends Keep Secrets/Interscope Records",4B,,https://i.scdn.co/image/ab67616d000048517d8dd43ea37672e39636d2f2
67,"A Secret Place - Remastered 2004 / Remixed","Megadeth",41,130,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Cryptic Writings (Expanded Edition - Remastered)",1997-06-17,05:24,50,92,0,10,32,0,60,-5,G Major,4,2024-01-05,3b1nPEPh9OGSngRUciEv6P,"Capitol Records",9B,,https://i.scdn.co/image/ab67616d0000485176eff96fd2e3f9df3e71b276
68,"Symphony Of Destruction - Remastered 2012","Megadeth",69,140,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Countdown To Extinction (Deluxe Edition - Remastered)",1992-06-14,04:01,66,91,0,68,71,0,10,-5,E Minor,4,2024-01-05,5mR858YsHYG761aUqZoGkD,"Capitol Records",9A,,https://i.scdn.co/image/ab67616d000048514be345f026469be09f12a92e
69,"Flying Whales","Gojira",62,95,"alternative metal, french death metal, french metal, groove metal, metal, nu metal, progressive groove metal","Metal","From Mars to Sirius",2005-09-07,07:44,27,93,0,4,20,0,10,-4,G Minor,4,2024-01-05,5OjCsHeByDYEGxMrb1z8KQ,"Listenable records",6A,https://p.scdn.co/mp3-preview/8156d6253b941124dae267d33bb32ee30268da95?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f7b11aeef189b2ec6857d90e
70,"Volibear, the Relentless Storm","League of Legends,Einar Selvik",48,150,"speedrun, video game music, viking folk","Electronic, Classical, Folk/Acoustic","Volibear, the Relentless Storm",2020-05-12,03:18,38,75,43,5,22,0,10,-6,C Minor,4,2024-01-05,6wMKi4VyXoxUHAOOJIJ1by,"Riot Games",5A,https://p.scdn.co/mp3-preview/d3ea059f28fa824fe02e50fa0f8157893f532cff?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519bb690cfbb5b3d43a5ccdeb4
71,"Seek & Destroy - Remastered","Metallica",69,141,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Kill 'Em All (Remastered)",1983-07-24,06:54,45,96,4,1,45,20,0,-5,A Major,4,2024-01-05,28WmNsclKsrVmdv3tDmoYU,"Blackened Recordings / Universal Music",11B,,https://i.scdn.co/image/ab67616d00004851d30fcf6340831edbafb45e38
72,"Rust In Peace...Polaris - 2004 Remix","Megadeth",52,169,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Rust In Peace (2004 Remix / Expanded Edition)",1990-10-04,05:44,26,97,0,0,39,10,0,-4,G Major,4,2024-01-05,0803SWqmIJGvZ15B8zsewn,"Capitol Records",9B,,https://i.scdn.co/image/ab67616d00004851be9fa5a89479b6af481938a0
73,"Sauce!","XXXTENTACION",65,135,"emo rap, miami hip hop, rap","Hip Hop","XXXTENTACION Presents: Members Only, Vol. 4",2019-01-23,02:24,68,31,58,0,41,0,10,-14,D#/E♭ Minor,4,2024-01-05,3jq1RpStaB1YGyN3rRZGca,"Members Only / EMPIRE",2A,https://p.scdn.co/mp3-preview/5633dea76abc1894dd7eb2a77704aa6f5c33fcd2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485165ba84e2771cc90d8192a06a
74,"Sweater Weather","The Neighbourhood",92,124,"modern alternative rock, modern rock, pop, pov: indie","Rock, Pop","I Love You.",2013-04-19,04:00,61,81,5,2,40,0,10,-3,A#/B♭ Major,4,2024-01-05,2QjOHCTQ1Jl3zawyYOpxh6,"Columbia",6B,https://p.scdn.co/mp3-preview/877602f424a9dea277b13301ffc516f9fd1fbe7e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518265a736a1eb838ad5a0b921
75,"telepatía","Kali Uchis",84,84,"colombian pop","Pop","Sin Miedo (del Amor y Otros Demonios) ∞",2020-12-04,02:40,65,52,11,0,55,0,20,-9,B Minor,4,2024-01-05,6tDDoYIxWvMLTdKpjFkc1B,"EMI / Interscope",10A,,https://i.scdn.co/image/ab67616d00004851044a5466dac00f7b3c570b99
76,"Sex, Drugs, Etc.","Beach Weather",80,144,"pov: indie","Pop","Chit Chat",2016-11-04,03:16,57,84,1,1,47,0,50,-5,E Minor,4,2024-01-05,7DbdUf8aHSYoliSjO6LZv6,"8123 / Arista Records",9A,https://p.scdn.co/mp3-preview/540484a9fd55e0e02586dad251f98e3d7ef42067?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d965622035c698fefc8c8a4a
77,"Robbery","Juice WRLD",11,160,"chicago rap, melodic rap, rap","Hip Hop","Death Race For Love",2019-03-08,04:00,69,69,33,0,58,0,10,-5,D Major,5,2024-01-05,6Hj9jySrnFppAI0sEMCZpJ,"Grade A Productions/Interscope Records",10B,,https://i.scdn.co/image/ab67616d00004851af149eb4002f65f83afc63c4
78,"R U Mine?","Arctic Monkeys",84,97,"garage rock, modern rock, permanent wave, rock, sheffield indie","Rock","AM",2013-09-09,03:21,29,76,1,0,62,0,30,-6,F#/G♭ Minor,4,2024-01-05,2AT8iROs4FQueDv2c8q2KE,"Domino Recording Co",11A,https://p.scdn.co/mp3-preview/d41c9b18f0787cc9b2ccea10740d92dd7e7f639a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163
79,"Dystopia","Megadeth",57,110,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Dystopia",2016-01-22,04:59,27,99,0,1,16,40,0,-3,A#/B♭ Minor,4,2024-01-05,0KiRc3f3OI9C7s0S1QjQNO,"AG Records (Megadeth) 2017",3A,,https://i.scdn.co/image/ab67616d00004851db38819ff1e73809f8be6107
80,"chipotle","bbno$",47,123,"canadian hip hop, dark trap, meme rap","Hip Hop","bag or die",2022-10-21,02:28,79,81,1,0,84,20,30,-6,C♯/D♭ Major,4,2024-01-05,5BOtcyDwMPNAU9O0RX2CbJ,"bbno$",3B,https://p.scdn.co/mp3-preview/56115a84cc9ae38510c375b6cbe6bd641ae42dba?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d8b52e640a1a6ea619f1dc6e
81,"Little Dark Age","MGMT",81,98,"alternative rock, indie rock, indietronica, modern rock, rock","Rock, Pop","Little Dark Age",2018-02-09,04:59,71,71,1,0,62,0,10,-6,F#/G♭ Major,4,2024-01-05,2Y0iGXY6m6immVb2ktbseM,"Columbia",2B,https://p.scdn.co/mp3-preview/9556d5e0ff2ce107ddf4f7bb7b257d21bdd11555?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b47d309281c66820b7137f5d
82,"Last Whisper","Pentakill",47,140,"melodic power metal","Metal","Smite and Ignite",2014-06-03,03:37,40,91,0,5,25,0,0,-5,A Major,4,2024-01-05,5CqRnqaQI4cg4KStMa7XQO,"Riot Games",11B,https://p.scdn.co/mp3-preview/3564d3fa25fffc289e62cbb1dbfed7af1fd29ba6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111b83ddd0da87a35c322da13
83,"nursery","bbno$,lentra",56,105,"canadian hip hop, dark trap, meme rap","Hip Hop","recess",2019-01-25,02:26,93,55,40,0,83,10,0,-8,F Major,4,2024-01-05,2napy7uG4RI74SoyKJVGl5,"no records",7B,https://p.scdn.co/mp3-preview/7d84dbe84c4e7be735b522b6f26863495bd30471?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514f33d03da09cfdf70aa804f3
84,"After Dark","Mr.Kitty",82,140,"weirdcore","Pop","Time",2014-10-06,04:19,59,60,7,27,4,0,0,-10,G#/A♭ Major,4,2024-01-05,2LKOHdMsL0K9KwcPRlJK2v,"Negative Gain Productions",4B,https://p.scdn.co/mp3-preview/eb9de15a4465f504ee0eadba93e7d265ee0ee6ba?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b492477206075438e0751176
85,"Painkiller","Judas Priest",69,103,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Painkiller",1990-09-26,06:05,44,99,0,8,10,10,20,-5,C♯/D♭ Minor,4,2024-01-05,0L7zm6afBEtrNKo6C6Gj08,"Columbia",12A,https://p.scdn.co/mp3-preview/76077b7e2bce60eeb7eaffd6bcf96186b4557d33?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160db4ca924d17bc6754e89aa
86,"I Wanna Be Yours","Arctic Monkeys",94,68,"garage rock, modern rock, permanent wave, rock, sheffield indie","Rock","AM",2013-09-09,03:03,46,42,14,2,48,0,10,-9,C Minor,4,2024-01-05,5XeFesFbtLpXzIVDNQP22n,"Domino Recording Co",5A,https://p.scdn.co/mp3-preview/07de30bde8363d9ff78b72339245c151f67af451?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163
87,"Bodrum","Yüzyüzeyken Konuşuruz",62,90,"turkish alternative rock, turkish rock","Rock","Akustik Travma",2018-02-23,03:55,54,46,56,88,32,0,10,-12,A Minor,4,2024-01-05,7DarbtpxRUG5POF3ifwu61,"SONY MUSIC TURKEY",8A,https://p.scdn.co/mp3-preview/66cb8c56ebefa85c2233839ccdfd390fe24fdca6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512de642b64eadaeff4697f156
88,"Stay With Me","1nonly",78,127,"aesthetic rap","Hip Hop","Stay With Me",2020-10-11,02:21,68,84,30,0,34,30,30,-8,A Major,5,2024-01-05,2WYs5LxOZfEyURXu7V0O1a,"1nonly",11B,https://p.scdn.co/mp3-preview/9376caedc60f6f2e36315602c9ba5d539b114a08?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851264a0478cccbc94ac61cb479
89,"I'll Be Fine","Juice WRLD",69,160,"chicago rap, melodic rap, rap","Hip Hop","Goodbye & Good Riddance",2018-12-10,04:04,52,68,0,0,28,0,10,-6,G#/A♭ Major,4,2024-01-05,0INehbMZOFPnaPBAjK97i3,"Juice WRLD Mixtape / ISR P&D",4B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4
90,"Feel Good Inc.","Gorillaz",85,139,"alternative hip hop, modern rock, rock","Hip Hop, Rock","Demon Days",2005-05-23,03:42,82,71,1,0,77,10,60,-7,F#/G♭ Major,4,2024-01-05,0d28khcov6AiegSCpG5TuT,"Parlophone UK",2B,https://p.scdn.co/mp3-preview/b13a1bb2d8a04132982a49b6efee933cc9d67c7e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485119d85a472f328a6ed9b704cf
91,"Oyunbozan","mor ve ötesi",65,131,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Güneşi Beklerken",2012-12-17,04:37,49,87,0,1,63,0,10,-5,B Minor,4,2024-01-05,5DbtYgRjkUIapSm2Ilr81D,"RAKUN MÜZİK FİLM",10A,https://p.scdn.co/mp3-preview/3881ed43753ee6dc2f8e869dae43226d59c77bf8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517da7e8530ec24f3755115ca0
92,"Moana","G-Eazy,Jack Harlow",59,206,"indie pop rap, oakland hip hop, pop rap, rap, deep underground hip hop, kentucky hip hop","Hip Hop","Moana",2020-04-29,02:58,75,50,4,0,35,20,10,-7,C♯/D♭ Major,4,2024-01-05,1Tfxi7N3DW4zvAuVjt9g8X,"BPG/RVG/RCA Records",3B,https://p.scdn.co/mp3-preview/d62e990abba07c70e6f6e1be6bf6a21905b9024b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b6c96055af3892145d4396b
93,"Sweating Bullets - Remastered 2004","Megadeth",63,70,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","Countdown To Extinction (Expanded Edition - Remastered)",1992-07-14,05:27,33,86,0,1,65,10,20,-7,E Minor,3,2024-01-05,6i7IXg8j7ZngiEOgBYjkhw,"Capitol Records",9A,,https://i.scdn.co/image/ab67616d000048517b178f928742be1492c6fba2
94,"HOŞÇAKAL KADAR","Büyük Ev Ablukada",54,110,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,06:26,72,56,19,20,28,0,10,-16,A Minor,4,2024-01-05,2pD1BR7vPz8GiygzRKmg5n,"OLMADI KACARIZ",8A,https://p.scdn.co/mp3-preview/ed282f65597f650ccbf90cd25a833bacb8fb6111?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
95,"Doldum","Adamlar",61,180,"turkish rock","Rock","Dünya Günlükleri",2019-04-12,07:22,48,61,42,0,44,0,10,-9,A#/B♭ Major,4,2024-01-05,2rjHx1Z6JROOW23zirJNvS,"GARAJ",6B,https://p.scdn.co/mp3-preview/049d548feab690b941a253fffceaa304ab1a4c4e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b362fca4833c8d3b0cc5616
96,"Mortal Reminder","Pentakill",57,160,"melodic power metal","Metal","II: Grasp of the Undying",2017-08-04,04:03,41,96,0,0,34,0,10,-5,F Minor,4,2024-01-05,2hMng3Va9y65zNzKefarHh,"Riot Games",4A,https://p.scdn.co/mp3-preview/35e7d32e74ef25bd69960a5543087d6a8684f47e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513a92b744cb9b03b73f95546c
97,"Sad But True","Metallica",72,89,"hard rock, metal, old school thrash, rock, thrash metal","Rock, Metal","Metallica",1991-08-12,05:23,63,85,0,0,45,0,0,-6,G Major,4,2024-01-05,1PhLYngBKbeDtdmDzCg3Pb,"Blackened Recordings / Universal Music",9B,,https://i.scdn.co/image/ab67616d00004851cf84c5b276431b473e924802
98,"Iron Man","Black Sabbath",51,157,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal","Rock, Metal","Paranoid (2009 Remastered Version)",1970-09-18,05:54,33,77,0,0,53,0,0,-12,A Major,4,2024-01-05,0TI8TP4FitVPoEHPTySx48,"Sanctuary Records",11B,,https://i.scdn.co/image/ab67616d000048519683e5d7361bb80bfb00f46d
99,"NEON BLADE","MoonDeity",77,95,"","","NEON BLADE",2022-06-01,04:25,55,100,3,92,89,10,60,-2,G Major,4,2024-01-05,0iUrxveyNUBfj0cqjYEijt,"MoonDeity",9B,https://p.scdn.co/mp3-preview/0cf232e81622ab4bbe08b07ef82b672212cb767e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485133364d6b6fd36894f1a3b506
100,"Candles","Juice WRLD",70,157,"chicago rap, melodic rap, rap","Hip Hop","Goodbye & Good Riddance",2018-12-10,03:03,72,57,37,0,34,0,10,-6,G Major,4,2024-01-05,1wa6QQsdSE3X2GbRljGpFk,"Juice WRLD Mixtape / ISR P&D",9B,,https://i.scdn.co/image/ab67616d00004851f7db43292a6a99b21b51d5b4
101,"0% Angel","Mr.Kitty",61,135,"weirdcore","Pop","Ephemeral",2019-05-24,03:54,62,87,1,0,77,0,0,-8,G#/A♭ Minor,4,2024-01-05,0l2Ob0zMIQ21gJn642HyQ1,"Negative Gain Productions",1A,https://p.scdn.co/mp3-preview/5a623327dc497adaaa182ae5b2a9baae4cd69ec4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fbca5df3ed1da054c0391957
102,"Angel","Judas Priest",54,84,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Angel Of Retribution",2005-02-28,04:24,53,44,1,0,20,0,10,-8,B Minor,4,2024-01-05,0HSqXHUdHUbDjWxYIClohv,"Epic",10A,https://p.scdn.co/mp3-preview/610a7ffc3e4f57a53a82714373de4d3c277d8d59?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851367fe3409cb2741c0bfcdf66
103,"Boku no Sensou","Shinsei Kamattechan",66,144,"japanese alternative rock","Rock","Boku no Sensou",2021-02-22,04:40,47,94,1,4,42,0,30,-5,D Major,4,2024-01-05,3KhwEuqLNjHfsKaBDo1yVh,"PONY CANYON INC.",10B,https://p.scdn.co/mp3-preview/69ab937e2d3f918eb655571c4e7f58256ff2c8f7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851953495ccff3d6488674ac770
104,"Washington Is Next!","Megadeth",17,198,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","United Abominations",2007-05-08,05:18,30,98,0,2,43,10,0,-3,E Minor,4,2024-01-05,1jLBjt2naw4K787bJ16iCI,"The End Records",9A,,https://i.scdn.co/image/ab67616d00004851f8d2a46132326995fa82d8ca
105,"The Box","Roddy Ricch",85,117,"melodic rap, rap, trap","Hip Hop","Please Excuse Me for Being Antisocial",2019-12-06,03:16,90,59,10,0,64,0,70,-7,A#/B♭ Minor,4,2024-01-05,0nbXyq5TXYPCO7pr3N8S4I,"Atlantic Records",3A,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851600adbc750285ea1a8da249f
106,"wussup","bbno$,Yung Gravy",37,75,"canadian hip hop, dark trap, meme rap, minnesota hip hop","Hip Hop","wussup",2021-06-25,02:49,84,62,58,0,83,20,0,-7,A Major,4,2024-01-05,08F29zHZtrUZhtdaroCRKV,"bbno$",11B,,https://i.scdn.co/image/ab67616d00004851aa92dff8d4545fd7857559d9
107,"Bad Boy","Yung Bae,bbno$,Billy Marchiafava",0,118,"future funk, canadian hip hop, dark trap, meme rap","Hip Hop, Electronic","Bae 5",2019-06-28,03:07,86,79,3,0,77,0,0,-6,C♯/D♭ Minor,4,2024-01-05,2uPHU2QlLczjkOnfQKH7Qn,"The Future of Funk",12A,,https://i.scdn.co/image/ab67616d00004851c8954d7d5c9deb29f1f77b08
108,"iunno","BABY GRAVY,Yung Gravy,bbno$",43,86,"meme rap, minnesota hip hop, canadian hip hop, dark trap","Hip Hop","iunno",2019-11-29,02:37,91,40,24,0,57,20,0,-12,C Minor,4,2024-01-05,02TmyBZCgcVihv9PVK9Mw2,"Baby Gravy",5A,https://p.scdn.co/mp3-preview/d69d69b5606ea2d686191dcc454c083694bf727f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485145c4d0ecf58ec70bbff955d8
109,"WANNABE","ITZY",0,122,"k-pop, k-pop girl group","Pop","It'z Me",2020-03-09,03:11,81,91,1,0,64,0,10,-4,F#/G♭ Minor,4,2024-01-05,6tCssnvTUREcperDOUTqvA,"JYP Entertainment",11A,,https://i.scdn.co/image/ab67616d0000485186e407289831b784b58d4c5f
110,"Doin' Time","Lana Del Rey",83,145,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,03:22,64,56,40,0,52,0,0,-11,G Minor,4,2024-01-05,0Oqc0kKFsQ6MhFOLBNZIGX,"Polydor Records",6A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
111,"YKWIM?","Yot Club",84,124,"bedroom pop","Pop","Bipolar",2019-05-31,03:32,37,54,94,87,23,0,20,-8,A Major,3,2024-01-05,2vWBUC9djv6BtiGlmKiQaH,"yot club under exclusive license to Amuseio AB",11B,https://p.scdn.co/mp3-preview/161ef474ecf74508ac4a307e3d577e5cd61aa4a6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511a72818330a056c9d3556a68
112,"Summer Nights","SIAMES,Barbie Williams",56,100,"pop argentino, ","Latin","HOME",2020-03-13,03:35,62,81,0,0,40,0,10,-5,A Minor,4,2024-01-05,6zRBNkFmcNLgb3mOLmUK8i,"SIAMÉS",8A,https://p.scdn.co/mp3-preview/81ad6a9bbacc9d79c993d2db6e3ae23a73d97573?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516031abc846e4815d43383665
113,"Swing Lynn","Harmless",74,165,"modern dream pop","Pop","I'm Sure",2012-08-14,05:21,46,95,5,76,45,0,10,-2,D Major,4,2024-01-05,3VCXx37jNGNOMns6z2OnvJ,"Nettwerk Music Group",10B,https://p.scdn.co/mp3-preview/5cbc27a09a9777b4010a4a84fafe28416b3cdafa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d0e14b42f8e0f01124759cf0
114,"Promises","Megadeth",34,76,"alternative metal, hard rock, melodic thrash, metal, old school thrash, rock, speed metal, thrash metal","Metal, Rock","The World Needs a Hero",2001-05-14,04:28,37,70,0,0,21,0,0,-6,G Minor,4,2024-01-05,0kAocIIQ0FP9NIKASAjVH5,"Sanctuary Records",6A,,https://i.scdn.co/image/ab67616d000048515545e351774a756c377ea0ee
115,"Sen Varsın Diye","Yüzyüzeyken Konuşuruz",67,83,"turkish alternative rock, turkish rock","Rock","Sen Varsın Diye",2021-07-02,03:46,58,66,11,0,87,0,20,-9,D Minor,4,2024-01-05,3b8UW227uLkRDvd0w9e1Sw,"SONY MUSIC TURKEY",7A,https://p.scdn.co/mp3-preview/3d2a95d858b84a8d2209c2e1ea0a9ac1c8078abd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d85c7410f2b809f8dfd6628f
116,"TEST DRIVE","Joji",68,75,"viral pop","Pop","BALLADS 1",2018-10-26,02:59,65,65,71,0,47,0,10,-9,D#/E♭ Major,4,2024-01-05,1DMEzmAoQIikcL52psptQL,"88rising Music/Warner Records",5B,https://p.scdn.co/mp3-preview/e2e18bad1d5e689502d9367d67c51a36ba99c4ea?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485160ba1d6104d0475c7555a6b2
117,"Self Control","Laura Branigan",77,107,"new romantic, new wave pop, soft rock, synthpop","Rock, Pop","Self Control",1984-00-00,04:06,81,69,22,0,78,0,10,-12,F#/G♭ Minor,4,2024-01-05,6JNJERZGJwDVgkmbohBw7u,"Rhino Atlantic",11A,https://p.scdn.co/mp3-preview/736e6e3bcc1d3a45042ba36a96734cd6a2a897e1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048511310670cbb82f06474372cfd
118,"Amigo","Lil Tecca",70,90,"melodic rap, pluggnb, rap","Hip Hop","We Love You Tecca",2019-08-30,02:30,77,67,42,0,53,20,10,-7,G Minor,4,2024-01-05,2BULAwmRpScmZE7YOF07e5,"Republic Records",6A,,https://i.scdn.co/image/ab67616d00004851bd69bbde4aeee723d6d08058
119,"Realer N Realer","Future,Juice WRLD",66,148,"atl hip hop, hip hop, rap, southern hip hop, trap, chicago rap, melodic rap","Hip Hop","Future & Juice WRLD Present... WRLD ON DRUGS",2018-10-19,02:50,73,47,1,0,37,20,20,-6,C♯/D♭ Major,4,2024-01-05,4VMiNOpnjRwSCwmHaUfOMM,"Epic/Freebandz/Grade A/Interscope",3B,https://p.scdn.co/mp3-preview/f4cc4101642292df50576b958b3147183064781b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851644c510e8d4c02ae69028297
120,"Brooklyn Baby","Lana Del Rey",83,108,"art pop, pop","Pop","Ultraviolence (Deluxe)",2014-01-01,05:51,40,66,54,0,9,0,10,-7,C♯/D♭ Major,4,2024-01-05,1NZs6n6hl8UuMaX0UC0YTz,"Polydor Records",3B,,https://i.scdn.co/image/ab67616d000048511624590458126fc8b8c64c2f
121,"HAYALETLER","Büyük Ev Ablukada",40,125,"turkish alternative rock, turkish rock","Rock","FIRTINAYT",2017-10-06,07:09,65,46,31,1,12,0,10,-13,E Minor,4,2024-01-05,72b3Ws3byP6yidFilsOoyz,"OLMADI KACARIZ",9A,https://p.scdn.co/mp3-preview/606e56ec3e48f3e1b4b15edd806c73038722254e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851f4eb595f01b1f9b693fa9dcd
122,"Stan","Eminem,Dido",84,80,"detroit hip hop, hip hop, rap, dance pop, europop, lilith, neo mellow, pop rock","Pop, Hip Hop, Folk/Acoustic, Rock","The Marshall Mathers LP",2000-05-23,06:44,78,77,4,0,51,20,50,-4,F#/G♭ Minor,4,2024-01-05,3UmaczJpikHgJFyBTAJVoz,"Interscope",11A,,https://i.scdn.co/image/ab67616d00004851dbb3dd82da45b7d7f31b1b42
123,"Happiness is a butterfly","Lana Del Rey",78,70,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,04:32,47,12,97,0,16,0,10,-11,D Major,4,2024-01-05,3lG6OtGDsYAOALxEmubQQm,"Polydor Records",10B,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
124,"Madhouse","Anthrax",60,164,"alternative metal, glam metal, groove metal, hard rock, metal, nu metal, old school thrash, rap metal, rock, speed metal, thrash metal","Metal, Rock","Spreading The Disease",1985-10,04:19,33,89,2,0,48,0,70,-11,A Major,4,2024-01-05,76BYv24CcZt2u94JRjmATX,"Island Records",11B,,https://i.scdn.co/image/ab67616d000048515b8c3c95fc82a1643ada6766
