#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud,Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,"Spotify Track Img","Song Preview"
281,"Zombi","Adamlar",69,171,"turkish rock","Rock","Dünya Günlükleri",2019-04-12,03:54,36,68,53,13,46,10,10,-9,A#/B♭ Major,4,2023-12-26,5gUaqAYNgO2yclwM5seMFm,"GARAJ",6B,https://p.scdn.co/mp3-preview/cfb13aeb77f620bce906c75a8aeb374a9ecec29a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b362fca4833c8d3b0cc5616
282,"Like You Do","Joji",67,66,"viral pop","Pop","Nectar",2020-09-24,04:00,58,20,95,1,8,0,10,-10,A#/B♭ Major,4,2023-12-26,3xo4Q43ei0ypZOvd2W1IqZ,"88rising Music/Warner Records",6B,https://p.scdn.co/mp3-preview/b6264d2126b08a8219df6502c8b613ee9ebe5577?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123c552a7a4fdafac02e08c34
283,"Why'd You Only Call Me When You're High?","Arctic Monkeys",89,92,"garage rock, modern rock, permanent wave, rock, sheffield indie","Rock","AM",2013-09-09,02:41,69,63,5,0,80,0,10,-6,D Major,4,2023-12-26,086myS9r57YsLbJpU0TgK9,"Domino Recording Co",10B,https://p.scdn.co/mp3-preview/be5453a4763510679fab61e39662ab0257458be6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048514ae1c4c5c45aabe565499163
284,"After Dark","Mr.Kitty",82,140,"weirdcore","Pop","Time",2014-10-06,04:19,59,60,7,27,4,0,0,-10,G#/A♭ Major,4,2023-12-26,2LKOHdMsL0K9KwcPRlJK2v,"Negative Gain Productions",4B,https://p.scdn.co/mp3-preview/eb9de15a4465f504ee0eadba93e7d265ee0ee6ba?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b492477206075438e0751176
285,"Sen Varsın Diye","Yüzyüzeyken Konuşuruz",66,83,"turkish alternative rock, turkish rock","Rock","Sen Varsın Diye",2021-07-02,03:46,58,66,11,0,87,0,20,-9,D Minor,4,2023-12-26,3b8UW227uLkRDvd0w9e1Sw,"SONY MUSIC TURKEY",7A,https://p.scdn.co/mp3-preview/3d2a95d858b84a8d2209c2e1ea0a9ac1c8078abd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d85c7410f2b809f8dfd6628f
286,"0% Angel","Mr.Kitty",61,135,"weirdcore","Pop","Ephemeral",2019-05-24,03:54,62,87,1,0,77,0,0,-8,G#/A♭ Minor,4,2023-12-26,0l2Ob0zMIQ21gJn642HyQ1,"Negative Gain Productions",1A,https://p.scdn.co/mp3-preview/5a623327dc497adaaa182ae5b2a9baae4cd69ec4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fbca5df3ed1da054c0391957
287,"Oyunbozan","mor ve ötesi",65,131,"turkish alternative, turkish alternative rock, turkish rock","Pop, Rock","Güneşi Beklerken",2012-12-17,04:37,49,87,0,1,63,0,10,-5,B Minor,4,2023-12-26,5DbtYgRjkUIapSm2Ilr81D,"RAKUN MÜZİK FİLM",10A,https://p.scdn.co/mp3-preview/3881ed43753ee6dc2f8e869dae43226d59c77bf8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517da7e8530ec24f3755115ca0
288,"Angel","Judas Priest",54,84,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Angel Of Retribution",2005-02-28,04:24,53,44,1,0,20,0,10,-8,B Minor,4,2023-12-26,0HSqXHUdHUbDjWxYIClohv,"Epic",10A,https://p.scdn.co/mp3-preview/610a7ffc3e4f57a53a82714373de4d3c277d8d59?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851367fe3409cb2741c0bfcdf66
289,"Summer Madness","Kool & The Gang",53,176,"disco, funk, motown, soft rock, soul","R&B, Rock","Light Of Worlds",1974-09,04:17,30,33,1,86,41,0,0,-16,F#/G♭ Minor,4,2023-12-26,5BxHfyGk49gqbg5BdW6FO4,"UMC (Universal Music Catalogue)",11A,,https://i.scdn.co/image/ab67616d000048513230e89363780d0cf2ea6c64
290,"Lose Yourself to Dance (feat. Pharrell Williams)","Daft Punk,Pharrell Williams",70,100,"electro, filter house, rock, dance pop, pop","Pop, Hip Hop, Electronic, Rock","Random Access Memories",2013-05-20,05:53,83,66,8,0,67,0,0,-8,A#/B♭ Minor,4,2023-12-26,5CMjjywI0eZMixPeqNd75R,"Columbia",3A,https://p.scdn.co/mp3-preview/bf4be082dc59b009fb495dc6631cf188a3a07af9?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519b9b36b0e22870b9f542d937
291,"Around the World","Daft Punk",74,121,"electro, filter house, rock","Hip Hop, Electronic, Rock","Homework",1997-01-17,07:09,96,80,0,89,84,10,0,-5,G Major,4,2023-12-26,1pKYYY0dkg23sQQXi0Q5zN,"Daft Life Ltd./ADA France",9B,https://p.scdn.co/mp3-preview/069ca7413057323193028d0992abac9980c7f3c5?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518ac778cc7d88779f74d33311
292,"Bunny Girl","1nonly,Ciscaux",67,95,"aesthetic rap","Hip Hop","Bunny Girl",2020-08-20,02:46,77,66,28,0,50,20,30,-8,F#/G♭ Major,4,2023-12-26,7KVBqGLGhrEejVokzYd8vF,"1nonly",2B,https://p.scdn.co/mp3-preview/3a809ffb8ed09f36e4096dfd3e5f15c36ca3a462?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485123112ea5db14b338535c4395
293,"残響散歌","Aimer",71,171,"anime, anime rock, j-pixie, j-pop, j-poprock","Pop, Rock","残響散歌",2021-12-06,03:04,37,90,0,0,38,0,20,-4,B Major,4,2023-12-26,7v8wKvNQQIxkugCFFjrkaO,"Sony Music Labels Inc.",1B,https://p.scdn.co/mp3-preview/3061d9bf1be9150ed8b1ddd51d3cc2d8f9d81b33?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485110179936604a42f16280835e
294,"Kazılı Kuyum","Yüzyüzeyken Konuşuruz",65,90,"turkish alternative rock, turkish rock","Rock","Kazılı Kuyum",2020-01-10,03:28,62,65,26,0,88,0,0,-9,B Minor,4,2023-12-26,5DJEXxOutnFD5GEUVk88yE,"SONY MUSIC TURKEY",10A,https://p.scdn.co/mp3-preview/d75fc437164327d45b59cfb5084766526e74f3bd?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ee7eb2120cc1d3209b255b5d
295,"You Made Me sO Happy","Jay Sek",27,162,"emo rap, sad rap","Hip Hop","You Made Me sO Happy",2018-05-23,02:45,61,58,17,5,20,10,10,-10,E Minor,4,2023-12-26,4vm5ZIRpugaseYj3SciXI0,"Jay Sek",9A,https://p.scdn.co/mp3-preview/98faad7ad8d1d9d711963e1803df53f6ef43974b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485180a542756791c21fdd58d317
296,"Prisoner of Your Eyes","Judas Priest",47,123,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock","Rock, Metal","Screaming For Vengeance",1982-00-00,07:10,35,66,21,0,21,0,20,-7,B Minor,4,2023-12-26,2VLwPKY2gaBxGxwgmwRDUf,"Columbia",10A,https://p.scdn.co/mp3-preview/3e2efe27929c67b353b77f8b05a8e3be06418ee8?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851a79a10cea4a05ade064a397b
297,"edamame","bbno$,Rich Brian",65,106,"canadian hip hop, dark trap, meme rap, indonesian hip hop","Hip Hop","edamame",2021-07-24,02:13,82,85,2,0,68,10,0,-5,E Minor,4,2023-12-26,1uMHCAyGmHqyygoNRuo7MV,"bbno$, Rich Brian appears courtesy of 88Rising",9A,,https://i.scdn.co/image/ab67616d00004851545a202ab06885cf2c6621ca
298,"Seni Dert Etmeler","Madrigal",72,88,"turkish alt pop, turkish rock","Pop, Rock","Seni Dert Etmeler",2020-03-27,03:08,55,61,15,0,84,0,30,-11,F Minor,4,2023-12-26,10n66m41IGjA2ZulKPK7Ew,"AVRUPA MÜZİK YAPIM",4A,https://p.scdn.co/mp3-preview/7a7c33a32d79630c7330a44636346a5d2b4e9baa?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519aa96c06d5c346ccf6ffaf8d
299,"Pretty When You Cry","Lana Del Rey",78,109,"art pop, pop","Pop","Ultraviolence (Deluxe)",2014-01-01,03:54,51,55,40,0,20,0,20,-7,A#/B♭ Minor,4,2023-12-26,6PnluwP0fjGnpIBsqTdUTq,"Polydor Records",3A,,https://i.scdn.co/image/ab67616d000048511624590458126fc8b8c64c2f
300,"Bi Öyle Bi Böyle","Adamlar",46,98,"turkish rock","Rock","Eski Dostum Tankla Gelmiş",2014-09-08,03:52,68,63,4,0,43,0,10,-8,G#/A♭ Major,4,2023-12-26,2m3IMtFAvcF1yplDapuhuv,"Fono Müzik Üretim",4B,https://p.scdn.co/mp3-preview/b6bf905a38434a594fbfb50db7dd3daa1f944989?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851956b9f22e3d5bb055c905815
301,"İstanbul Beyefendisi","Yaşlı Amca",64,130,"turkish alternative rock, turkish rock","Rock","Akşamüstü",2017-09-01,03:53,49,48,18,0,61,0,40,-7,A#/B♭ Minor,4,2023-12-26,1XJN6kQ2Qkxgsf2pL9Xfmy,"Y.A. Records",3A,https://p.scdn.co/mp3-preview/77bfec055de1506a663e05bd6f19fecab1911ca7?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510bd073158183b4f0ae0a0580
302,"Boş Gemiler","Yüzyüzeyken Konuşuruz",61,82,"turkish alternative rock, turkish rock","Rock","Boş Gemiler",2018-08-31,03:49,49,69,50,28,52,0,10,-9,A Minor,4,2023-12-26,5xOAQ5o5mPI2FZZEOu1NZL,"SONY MUSIC TURKEY",8A,https://p.scdn.co/mp3-preview/ddf40252746b5ac7391280055a84e1582673cb7e?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851e310cd0106a3f4e1da1714a2
303,"My Immortal","Evanescence",75,79,"alternative metal","Metal","Fallen",2003-03-04,04:22,19,27,86,0,10,0,10,-9,A Major,4,2023-12-26,4UzVcXufOhGUwF56HT7b8M,"The Bicycle Music Company",11B,,https://i.scdn.co/image/ab67616d0000485125f49ab23f0ec6332efef432
304,"The Rumbling (TV Size)","SiM",62,145,"japanese metalcore, japanese screamo","Metal","The Rumbling (TV Size)",2022-01-10,01:30,41,88,0,0,65,0,20,-2,G#/A♭ Major,4,2023-12-26,0KCSJzsQVxkloxoT7dyrqV,"PONY CANYON INC.",4B,https://p.scdn.co/mp3-preview/2301f05044f51e129902e1c32bd5e3413e30f90d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515d2f378be5d973ad504456d7
305,"İmdat","cakal",61,134,"turkce drill","","Paradoks",2022-05-13,02:16,79,75,27,0,56,10,0,-8,E Minor,4,2023-12-26,0SCtkG26IEKCKxJ7UmWZWa,"Perros Blancos",9A,https://p.scdn.co/mp3-preview/a22631b1a88d807d27be3b781a3a828b394a947d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510fe9b2460c75e9318582dd43
306,"Last Whisper","Pentakill",47,140,"melodic power metal","Metal","Smite and Ignite",2014-06-03,03:37,40,91,0,5,25,0,0,-5,A Major,4,2023-12-26,5CqRnqaQI4cg4KStMa7XQO,"Riot Games",11B,https://p.scdn.co/mp3-preview/3564d3fa25fffc289e62cbb1dbfed7af1fd29ba6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485111b83ddd0da87a35c322da13
307,"Benimle Kayboldun","Kaan Boşnak",65,180,"turkish alt pop, turkish rock","Pop, Rock","Demos",2018-06-16,03:09,49,52,22,39,70,0,0,-11,B Minor,4,2023-12-26,6pJI8iZBKPuMjWDstvO081,"Hayırsız",10A,https://p.scdn.co/mp3-preview/1b8239f0daf6bb3da0175c39fdbbaf46139dbba6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851bc1e682a9c9b6db932d307dd
308,"High Enough","K.Flay",74,89,"escape room, hip pop, modern alternative rock","Pop, Rock","Every Where Is Some Where",2017-04-07,03:51,61,62,3,9,54,0,10,-5,C Major,4,2023-12-26,1qwno7xb5mJe71xtMS6jl2,"Dan Reynolds PS",8B,,https://i.scdn.co/image/ab67616d00004851be9f834ad14e0d95a35a6981
309,"Giderdi Hoşuma","Yaşlı Amca",66,125,"turkish alternative rock, turkish rock","Rock","Akşamüstü",2017-09-01,03:40,68,69,26,0,79,0,20,-5,C Minor,4,2023-12-26,7LXZEyI1ke06UnmuwG4P8d,"Y.A. Records",5A,https://p.scdn.co/mp3-preview/9b5874b5776677f4e56cd40244c4afda2c451f82?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510bd073158183b4f0ae0a0580
310,"Uzunlar - V1","Evdeki Saat",67,170,"turkish alt pop, turkish alternative rock, turkish rock","Pop, Rock","Uzunlar",2020-02-14,04:42,56,59,18,0,97,0,0,-10,G Minor,4,2023-12-26,1vLkBVAy8ZWrqcQjYTPP3a,"AVRUPA MÜZİK YAPIM",6A,https://p.scdn.co/mp3-preview/253bc1b33bf3b85ff83cea917fc270a84216ab13?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851917b71d0a9aa3396f0031c40
311,"REMEMBER","Masato(coldrain),coladrain,Hiroaki Tsutsumi",47,151,"anime, anime score","Pop","TVアニメ『呪術廻戦』オリジナル・サウンドトラック",2021-04-21,04:03,38,94,0,0,33,10,20,-6,C♯/D♭ Minor,4,2023-12-26,54mvZdgPuvumvWK0GXz7oo,"TOHO animation RECORDS",12A,https://p.scdn.co/mp3-preview/e8abbc13602f82f23388c2289eb92f74f017761c?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048519230f7c8dfff664d6ac2ad0b
312,"Uykusuz ve Dengesiz","Yüzyüzeyken Konuşuruz",63,94,"turkish alternative rock, turkish rock","Rock","Akustik Travma",2018-02-23,03:39,60,54,68,62,51,0,10,-9,C Major,4,2023-12-26,6WWWxMoe1w971lhmidgnCM,"SONY MUSIC TURKEY",8B,https://p.scdn.co/mp3-preview/25f1ff209b4164fc40c9e8db9b22a6a827c71f4d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048512de642b64eadaeff4697f156
313,"Flamingo","Kero Kero Bonito",56,178,"escape room, japanese electropop","Pop","Flamingo",2014-09-23,03:17,79,49,31,0,79,50,10,-6,G#/A♭ Major,4,2023-12-26,34TufQ4EFzmDIFXJ3A8Yau,"Kero Kero Bonito",4B,https://p.scdn.co/mp3-preview/f0a8e4abd6316bca22c0199effd47c47f88f4489?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048516d79c6a1b7e13ec8dcbce1a1
314,"What Could Have Been feat. Ray Chen (from the series Arcane League of Legends)","Sting,Ray Chen",64,110,"permanent wave, soft rock, sophisti-pop, taiwan classical performance, violin","Rock, Pop, Classical","Arcane League of Legends (Soundtrack from the Animated Series)",2021-11-20,03:33,42,29,58,0,16,0,0,-9,F Minor,3,2023-12-26,4Oih3RDrSFg3afaOphBVuy,"Riot Games",4A,https://p.scdn.co/mp3-preview/52b8602aac9fcb436454108a745e7428b57afca0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d10169c17651c8b2ab5c8416
315,"Yıldızlara Bak","Yaşlı Amca",66,165,"turkish alternative rock, turkish rock","Rock","Yaşlı Amca",2020-01-10,04:00,51,62,33,0,27,0,0,-6,C♯/D♭ Minor,4,2023-12-26,3t0tWO3jsrvHTCl1FsqkZf,"GARAJ",12A,https://p.scdn.co/mp3-preview/b120ee1064d7c445f4388df1bf780e5fa63d6f1a?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510f5f60fbcee93eb6a81c47ba
316,"Will He","Joji",70,116,"viral pop","Pop","In Tongues (Deluxe)",2018-02-14,03:22,62,22,84,0,9,0,50,-15,A#/B♭ Major,4,2023-12-26,7wvwXi9Z66dcH5t202vVkN,"88rising Music / EMPIRE",6B,https://p.scdn.co/mp3-preview/1f6df4e2fcea275589d3d11b2201cc2d9f741830?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048518e947f66f6d4eeaa56a28767
317,"we fell in love in october","girl in red",87,130,"bedroom pop, indie pop, norwegian indie, pov: indie","Pop, Electronic","we fell in love in october / October Passed Me By",2018-11-21,03:04,57,37,11,18,24,0,10,-13,G Major,4,2023-12-26,6IPwKM3fUUzlElbvKw2sKl,"world in red",9B,https://p.scdn.co/mp3-preview/0415195377d9574c4f552372019421311a34ce55?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d6839051c4760457e1a60b2a
318,"California","Lana Del Rey",67,124,"art pop, pop","Pop","Norman Fucking Rockwell!",2019-08-30,05:05,45,41,76,0,20,0,0,-8,A Minor,4,2023-12-26,7oTE1KmtU2ml9zBhv9Reao,"Polydor Records",8A,,https://i.scdn.co/image/ab67616d00004851879e9318cb9f4e05ee552ac9
319,"ANUBIS","KUTE,RAIZHELL",68,110,"aggressive phonk, drift phonk, gym phonk, filthstep","Electronic, Pop","ANUBIS",2022-08-26,02:11,63,99,0,25,58,0,20,-1,C♯/D♭ Major,4,2023-12-26,1aqP9g3lLR8bpFtkCTm41N,"KUTE",3B,https://p.scdn.co/mp3-preview/eddabeecb5e7d09bd452eb000d16dec1f37ea44f?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851085203fedbaed293010f015d
320,"IMMACULATE","VISXGE",63,118,"gym phonk","Pop","IMMACULATE",2022-05-22,02:20,78,39,0,0,34,30,60,-8,G Major,4,2023-12-26,5Txeau6Fi96zS4THXUJ4w7,"VISXGE",9B,https://p.scdn.co/mp3-preview/b1bb7e3e072b878061f5549dba5d397fbcbd92e4?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851b26e4117778b03d1a76a43a3
321,"VEHEMENTS","XO1,mawrody",41,133,"gym phonk, ","Pop","VEHEMENTS",2022-11-25,02:27,93,97,20,37,63,10,30,-3,C♯/D♭ Major,4,2023-12-26,0mNbESRpFYMbBkuSOXK8T1,"Goost Music",3B,https://p.scdn.co/mp3-preview/d1135054d16233571ffc51451f2b72ac75a74578?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190e905c3b0970f27780fa2cc
322,"Scary Garry","Kaito Shoma,DJ Paul,Kingpin Skinny Pimp",70,154,"drift phonk, bounce, crunk, dirty south rap, memphis hip hop, phonk","Hip Hop, Electronic","Scary Garry",2021-01-04,01:39,81,97,70,51,6,20,50,-2,G#/A♭ Major,4,2023-12-26,658QJ4p8WcbT3O7iWLpO1D,"Kaito Shoma x DJ Paul",4B,https://p.scdn.co/mp3-preview/c032b66d6bbd7be1ace1b712503634a43bee39d1?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485190eb8cc7792233599046a61f
323,"BULLET","FORGOTTENAGE",48,125,"drift phonk","Electronic","BULLET",2022-11-11,02:15,90,87,4,65,55,10,0,-3,C♯/D♭ Major,4,2023-12-26,4bMLRF2dnTS0mPJTKp5vo7,"FORGOTTENAGE",3B,https://p.scdn.co/mp3-preview/7c51167f4efa3ae3362991e9e8882b8ebfad8bd2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851804db62cf3384ff88fa609eb
324,"workin!","MUPP,Sadfriendd",57,126,"drift phonk, hyperpop, aesthetic rap, gym phonk","Hip Hop, Electronic, Pop","workin!",2022-11-11,01:30,80,83,1,0,53,10,10,-8,C♯/D♭ Minor,4,2023-12-26,0jBkbsLEtptevgLk9mW66w,"MUPP x Sadfriendd",12A,https://p.scdn.co/mp3-preview/27130b676b680a0784b74ca9ca5382c7d085b192?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485144f7df9d450174f63b9af211
325,"Última Oportunidad","2upset2die,KEMPERMANE",49,120,"","","Última Oportunidad",2022-10-30,02:08,68,56,61,89,94,10,10,-4,D Major,4,2023-12-26,7pGYJmXcbTUvi44NfWTHNW,"506 RECORDS",10B,https://p.scdn.co/mp3-preview/b89f52e74fc7489979d623ae3a5b926134378b89?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851fb67142f1aa0f00da2246f05
326,"SHOOTERS","FORGOTTENAGE",57,120,"drift phonk","Electronic","SHOOTERS",2022-07-29,02:11,81,88,14,1,48,0,0,-5,C♯/D♭ Minor,4,2023-12-26,5hJewESdjToYG75xQGXyJy,"FORGOTTENAGE",12A,https://p.scdn.co/mp3-preview/b69f418721e0ec94f29fbcda4dced9d0ea732305?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851739a42c640497c171f23bcb6
327,"medusa!","MUPP,Sadfriendd,Sinizter",56,125,"drift phonk, hyperpop, aesthetic rap, gym phonk, dark trap, russian trap metal, scream rap","Hip Hop, Electronic, Pop, Metal","medusa!",2022-09-23,01:41,76,77,14,0,52,10,10,-8,F#/G♭ Major,4,2023-12-26,0V1nzshK4HW8wSI8q2Nymz,"MUPP x Sadfriendd x Sinizter",2B,https://p.scdn.co/mp3-preview/e500c8577cae4649a59ef9cbcffaba9d85733c74?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c9aedebb6496c5aa5218e416
328,"DXMINXS","TWISTED,Scarlxrd",47,123,"meme, dark trap, scream rap","Hip Hop, Pop","DXMINXS",2022-12-09,02:56,50,91,9,0,37,0,10,-3,A#/B♭ Minor,4,2023-12-26,2mruPq4Gcx8tPpkQawsrbl,"TWISTED x Scarlxrd",3A,https://p.scdn.co/mp3-preview/131ab8ffc138ecde3eda5da67a2fe4205148fb54?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048517e633bdc70368268864cd3be
329,"PRINCE OF DARKNESS","SHADXWBXRN,ARCHEZ,KXNVRA",72,124,"drift phonk, gym phonk","Electronic, Pop","PRINCE OF DARKNESS",2022-01-14,02:03,69,93,15,84,49,0,10,-5,G#/A♭ Major,4,2023-12-26,3F8ydJz1se1vIxZTRcRjIJ,"SHADXWBXRN x ARCHEZ x KXNVRA",4B,https://p.scdn.co/mp3-preview/9d48e8d0eb2283efe46a2096ba0f21bd2f111ed6?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851d77c40422d515c06fb2972e9
330,"kuinke","Sadfriendd,INTERWORLD",51,135,"aesthetic rap, gym phonk, hyperpop, phonk brasileiro","Hip Hop, Pop","kuinke",2022-11-18,01:32,72,96,0,0,64,0,0,-4,F#/G♭ Major,4,2023-12-26,0bXi4r2mRKFw9BQnSVd9It,"Sadfriendd x INTERWORLD",2B,https://p.scdn.co/mp3-preview/23ff5e064fa5e2284ab858ae7b536b7e61e4caf0?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485171cd13af9b3b59e2938eb34a
331,"Twilight","GRAVECHILL",73,124,"chill phonk, drift phonk","Electronic","Twilight",2021-05-30,01:56,89,88,1,80,79,0,10,-4,E Major,4,2023-12-26,1Y5MJnYsIi3Qlifvss4jPI,"GRAVECHILL",12B,https://p.scdn.co/mp3-preview/47a099d560a24dfbf84fd0f672f0889053869f08?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851ac9ba207ecbc00f9380b70a5
332,"Diamond Drift","XANAKIN SKYWOK,ssjishmael,gelowler",50,118,"aesthetic rap, meme rap, ","Hip Hop","Diamond Drift",2022-10-21,02:00,42,92,30,0,73,30,20,-3,F#/G♭ Minor,4,2023-12-26,39JwMiZTMfb9tMRBZl7wxA,"Boom.Records",11A,https://p.scdn.co/mp3-preview/b2ccbd97aaa0708413ab9684d64f8ee75106e861?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048515e1004b1b45d86dd04c7f26d
333,"Sarılırım Birine","Adamlar",64,130,"turkish rock","Rock","Dünya Günlükleri",2019-04-12,06:33,63,71,19,1,33,0,20,-8,A Major,4,2023-12-26,0d7qHnB6CNvn1UsO5i3ElE,"GARAJ",11B,https://p.scdn.co/mp3-preview/d3c7e8a2d15f54c662fee041ece0ba42a74d326d?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048510b362fca4833c8d3b0cc5616
334,"Stan","Eminem,Dido",84,80,"detroit hip hop, hip hop, rap, dance pop, europop, lilith, neo mellow, pop rock","Pop, Hip Hop, Folk/Acoustic, Rock","The Marshall Mathers LP",2000-05-23,06:44,78,77,4,0,51,20,50,-4,F#/G♭ Minor,4,2023-12-26,3UmaczJpikHgJFyBTAJVoz,"Interscope",11A,,https://i.scdn.co/image/ab67616d00004851dbb3dd82da45b7d7f31b1b42
335,"Öyle kolay aşık olmam","Canozan,Damla Eker",66,127,"turkish alt pop, turkish alternative rock, turkish rock, ","Pop, Rock","Öyle kolay aşık olmam",2017-06-14,03:20,70,56,2,16,18,0,30,-9,G Minor,4,2023-12-26,2k62KlwlLa2o7gdXvopqW6,"Canozan 2021",6A,https://p.scdn.co/mp3-preview/c446cf0b9b2c20ff631a70f7928a34ba3b431bc2?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485151c66f0250f92587921cc623
336,"Daddy Issues","The Neighbourhood",86,85,"modern alternative rock, modern rock, pop, pov: indie","Rock, Pop","Wiped Out!",2015-10-30,04:20,59,52,7,15,34,0,10,-9,A#/B♭ Major,4,2023-12-26,5E30LdtzQTGqRvNd7l6kG5,"Columbia",6B,https://p.scdn.co/mp3-preview/d79918fba2888bf825a5edc938ce1f79ed12ff7b?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d000048513066581d697fbdee4303d685
337,"Shot in the Dark","Ozzy Osbourne",64,124,"album rock, alternative metal, birmingham metal, classic rock, glam metal, hard rock, metal, rock","Rock, Metal","The Ultimate Sin",1986-02-22,04:16,58,79,1,0,62,0,10,-7,F#/G♭ Major,3,2023-12-26,31dqpLUModJWNbxrXu6TWd,"Epic",2B,https://p.scdn.co/mp3-preview/d72cbb4f67de730a56d496dc75c92f6e3e834dee?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d00004851c8dec214036a4cfb3dcf143a
338,"Ne Zamandır Sendeyim","Madrigal",65,100,"turkish alt pop, turkish rock","Pop, Rock","Neogazino",2021-04-09,03:21,60,58,21,85,76,0,30,-12,D#/E♭ Minor,4,2023-12-26,0OVHDxpCVbxobwNC4asBk1,"Madrigal",2A,https://p.scdn.co/mp3-preview/f9262a388beb2f4db50052ec81d6a4133fabf662?cid=0dd13485836e45ac9134860ee53d835f,https://i.scdn.co/image/ab67616d0000485101f420bb7b73ea2f9e2a6921
